2025-12-29 15:31:27 | INFO     | strategies.bond_strategy | ============================================================
2025-12-30 22:12:19 | INFO     | polymarket.trading.bot |   📌 Token: 10805459206080847930337027055430...
2025-12-30 22:12:19 | INFO     | polymarket.trading.bot |   💰 Entry: $0.9990
2025-12-30 22:12:19 | INFO     | polymarket.trading.bot |   💵 Exit:  $0.9980
2025-12-30 22:12:19 | INFO     | polymarket.trading.bot |   📊 Shares: 9.7500
2025-12-30 22:12:19 | INFO     | polymarket.trading.bot |   📝 Reason: Time limit reached (75.9 min)
2025-12-30 22:12:19 | INFO     | polymarket.trading.bot | 📉 Allowing SELL through drawdown halt to reduce exposure
2025-12-30 22:12:20 | ERROR    | polymarket.trading.components.executors | Execution error: PolyApiException[status_code=400, error_message={'error': 'not enough balance / allowance'}]
2025-12-30 22:12:20 | WARNING  | polymarket.trading.bot | ❌ Exit failed: PolyApiException[status_code=400, error_message={'error': 'not enough balance / allowance'}]
2025-12-30 22:12:20 | INFO     | polymarket.trading.bot | ============================================================
2025-12-30 22:12:20 | INFO     | polymarket.trading.bot | 🚨 EXIT TRIGGERED: TIME_LIMIT
2025-12-30 22:12:20 | INFO     | polymarket.trading.bot | ============================================================
2025-12-30 22:12:20 | INFO     | polymarket.trading.bot |   📌 Token: 10805459206080847930337027055430...
2025-12-30 22:12:20 | INFO     | polymarket.trading.bot |   💰 Entry: $0.9990
2025-12-30 22:12:20 | INFO     | polymarket.trading.bot |   💵 Exit:  $0.9980
2025-12-30 22:12:20 | INFO     | polymarket.trading.bot |   📊 Shares: 9.3300
2025-12-30 22:12:20 | INFO     | polymarket.trading.bot |   📝 Reason: Time limit reached (75.9 min)
2025-12-30 22:12:20 | INFO     | polymarket.trading.bot | 📉 Allowing SELL through drawdown halt to reduce exposure
2025-12-30 22:12:20 | ERROR    | polymarket.trading.components.executors | Execution error: PolyApiException[status_code=400, error_message={'error': 'not enough balance / allowance'}]
2025-12-30 22:12:20 | WARNING  | polymarket.trading.bot | ❌ Exit failed: PolyApiException[status_code=400, error_message={'error': 'not enough balance / allowance'}]
2025-12-30 22:12:20 | INFO     | polymarket.trading.bot | ============================================================
2025-12-30 22:12:20 | INFO     | polymarket.trading.bot | 🚨 EXIT TRIGGERED: TIME_LIMIT
2025-12-30 22:12:20 | INFO     | polymarket.trading.bot | ============================================================
2025-12-30 22:12:20 | INFO     | polymarket.trading.bot |   📌 Token: 10805459206080847930337027055430...
2025-12-30 22:12:20 | INFO     | polymarket.trading.bot |   💰 Entry: $0.9990
2025-12-30 22:12:20 | INFO     | polymarket.trading.bot |   💵 Exit:  $0.9980
2025-12-30 22:12:20 | INFO     | polymarket.trading.bot |   📊 Shares: 8.9500
2025-12-30 22:12:20 | INFO     | polymarket.trading.bot |   📝 Reason: Time limit reached (75.9 min)
2025-12-30 22:12:20 | INFO     | polymarket.trading.bot | 📉 Allowing SELL through drawdown halt to reduce exposure
2025-12-30 22:12:20 | ERROR    | polymarket.trading.components.executors | Execution error: PolyApiException[status_code=400, error_message={'error': 'not enough balance / allowance'}]
2025-12-30 22:12:20 | WARNING  | polymarket.trading.bot | ❌ Exit failed: PolyApiException[status_code=400, error_message={'error': 'not enough balance / allowance'}]
2025-12-30 22:12:20 | INFO     | polymarket.trading.bot | ============================================================
2025-12-30 22:12:20 | INFO     | polymarket.trading.bot | 🚨 EXIT TRIGGERED: TIME_LIMIT
2025-12-30 22:12:20 | INFO     | polymarket.trading.bot | ============================================================
2025-12-30 22:12:20 | INFO     | polymarket.trading.bot |   📌 Token: 10805459206080847930337027055430...
2025-12-30 22:12:20 | INFO     | polymarket.trading.bot |   💰 Entry: $0.9990
2025-12-30 22:12:20 | INFO     | polymarket.trading.bot |   💵 Exit:  $0.9980
2025-12-30 22:12:20 | INFO     | polymarket.trading.bot |   📊 Shares: 8.5900
2025-12-30 22:12:20 | INFO     | polymarket.trading.bot |   📝 Reason: Time limit reached (75.9 min)
2025-12-30 22:12:21 | INFO     | polymarket.trading.bot | 📉 Allowing SELL through drawdown halt to reduce exposure
2025-12-30 22:12:21 | ERROR    | polymarket.trading.components.executors | Execution error: PolyApiException[status_code=400, error_message={'error': 'not enough balance / allowance'}]
2025-12-30 22:12:21 | WARNING  | polymarket.trading.bot | ❌ Exit failed: PolyApiException[status_code=400, error_message={'error': 'not enough balance / allowance'}]
2025-12-30 22:12:21 | INFO     | polymarket.trading.bot | ============================================================
2025-12-30 22:12:21 | INFO     | polymarket.trading.bot | 🚨 EXIT TRIGGERED: TIME_LIMIT
2025-12-30 22:12:21 | INFO     | polymarket.trading.bot | ============================================================
2025-12-30 22:12:21 | INFO     | polymarket.trading.bot |   📌 Token: 10805459206080847930337027055430...
2025-12-30 22:12:21 | INFO     | polymarket.trading.bot |   💰 Entry: $0.9990
2025-12-30 22:12:21 | INFO     | polymarket.trading.bot |   💵 Exit:  $0.9980
2025-12-30 22:12:21 | INFO     | polymarket.trading.bot |   📊 Shares: 8.2300
2025-12-30 22:12:21 | INFO     | polymarket.trading.bot |   📝 Reason: Time limit reached (75.9 min)
2025-12-30 22:12:21 | INFO     | polymarket.trading.bot | 📉 Allowing SELL through drawdown halt to reduce exposure
2025-12-30 22:12:21 | ERROR    | polymarket.trading.components.executors | Execution error: PolyApiException[status_code=400, error_message={'error': 'not enough balance / allowance'}]
2025-12-30 22:12:21 | WARNING  | polymarket.trading.bot | ❌ Exit failed: PolyApiException[status_code=400, error_message={'error': 'not enough balance / allowance'}]
2025-12-30 22:12:21 | WARNING  | polymarket.trading.bot | Trading halted: DRAWDOWN: DAILY DRAWDOWN: 16.2% > 10.0%
2025-12-30 22:12:27 | ERROR    | polymarket.trading.safety | DAILY DRAWDOWN: 16.2% > 10.0%
2025-12-30 22:12:27 | ERROR    | polymarket.trading.bot | Drawdown limit breached - halting trading
2025-12-30 22:12:27 | INFO     | polymarket.trading.bot | ============================================================
2025-12-30 22:12:27 | INFO     | polymarket.trading.bot | 🚨 EXIT TRIGGERED: TIME_LIMIT
2025-12-30 22:12:27 | INFO     | polymarket.trading.bot | ============================================================
2025-12-30 22:12:27 | INFO     | polymarket.trading.bot |   📌 Token: 10805459206080847930337027055430...
2025-12-30 22:12:27 | INFO     | polymarket.trading.bot |   💰 Entry: $0.9990
2025-12-30 22:12:27 | INFO     | polymarket.trading.bot |   💵 Exit:  $0.9980
2025-12-30 22:12:27 | INFO     | polymarket.trading.bot |   📊 Shares: 10.6800
2025-12-30 22:12:27 | INFO     | polymarket.trading.bot |   📝 Reason: Time limit reached (76.0 min)
2025-12-30 22:12:27 | INFO     | polymarket.trading.bot | 📉 Allowing SELL through drawdown halt to reduce exposure
2025-12-30 22:12:27 | ERROR    | polymarket.trading.components.executors | Execution error: PolyApiException[status_code=400, error_message={'error': 'not enough balance / allowance'}]
2025-12-30 22:12:27 | WARNING  | polymarket.trading.bot | ❌ Exit failed: PolyApiException[status_code=400, error_message={'error': 'not enough balance / allowance'}]
2025-12-30 22:12:27 | INFO     | polymarket.trading.bot | ============================================================
2025-12-30 22:12:27 | INFO     | polymarket.trading.bot | 🚨 EXIT TRIGGERED: TIME_LIMIT
2025-12-30 22:12:27 | INFO     | polymarket.trading.bot | ============================================================
2025-12-30 22:12:27 | INFO     | polymarket.trading.bot |   📌 Token: 10805459206080847930337027055430...
2025-12-30 22:12:27 | INFO     | polymarket.trading.bot |   💰 Entry: $0.9990
2025-12-30 22:12:27 | INFO     | polymarket.trading.bot |   💵 Exit:  $0.9980
2025-12-30 22:12:27 | INFO     | polymarket.trading.bot |   📊 Shares: 10.1800
2025-12-30 22:12:27 | INFO     | polymarket.trading.bot |   📝 Reason: Time limit reached (76.0 min)
2025-12-30 22:12:28 | INFO     | polymarket.trading.bot | 📉 Allowing SELL through drawdown halt to reduce exposure
2025-12-30 22:12:28 | ERROR    | polymarket.trading.components.executors | Execution error: PolyApiException[status_code=400, error_message={'error': 'not enough balance / allowance'}]
2025-12-30 22:12:28 | WARNING  | polymarket.trading.bot | ❌ Exit failed: PolyApiException[status_code=400, error_message={'error': 'not enough balance / allowance'}]
2025-12-30 22:12:28 | INFO     | polymarket.trading.bot | ============================================================
2025-12-30 22:12:28 | INFO     | polymarket.trading.bot | 🚨 EXIT TRIGGERED: TIME_LIMIT
2025-12-30 22:12:28 | INFO     | polymarket.trading.bot | ============================================================
2025-12-30 22:12:28 | INFO     | polymarket.trading.bot |   📌 Token: 10805459206080847930337027055430...
2025-12-30 22:12:28 | INFO     | polymarket.trading.bot |   💰 Entry: $0.9990
2025-12-30 22:12:28 | INFO     | polymarket.trading.bot |   💵 Exit:  $0.9980
2025-12-30 22:12:28 | INFO     | polymarket.trading.bot |   📊 Shares: 9.7500
2025-12-30 22:12:28 | INFO     | polymarket.trading.bot |   📝 Reason: Time limit reached (76.0 min)
2025-12-30 22:12:28 | INFO     | polymarket.trading.bot | 📉 Allowing SELL through drawdown halt to reduce exposure
2025-12-30 22:12:28 | ERROR    | polymarket.trading.components.executors | Execution error: PolyApiException[status_code=400, error_message={'error': 'not enough balance / allowance'}]
2025-12-30 22:12:28 | WARNING  | polymarket.trading.bot | ❌ Exit failed: PolyApiException[status_code=400, error_message={'error': 'not enough balance / allowance'}]
2025-12-30 22:12:28 | INFO     | polymarket.trading.bot | ============================================================
2025-12-30 22:12:28 | INFO     | polymarket.trading.bot | 🚨 EXIT TRIGGERED: TIME_LIMIT
2025-12-30 22:12:28 | INFO     | polymarket.trading.bot | ============================================================
2025-12-30 22:12:28 | INFO     | polymarket.trading.bot |   📌 Token: 10805459206080847930337027055430...
2025-12-30 22:12:28 | INFO     | polymarket.trading.bot |   💰 Entry: $0.9990
2025-12-30 22:12:28 | INFO     | polymarket.trading.bot |   💵 Exit:  $0.9980
2025-12-30 22:12:28 | INFO     | polymarket.trading.bot |   📊 Shares: 9.3300
2025-12-30 22:12:28 | INFO     | polymarket.trading.bot |   📝 Reason: Time limit reached (76.0 min)
2025-12-30 22:12:28 | INFO     | polymarket.trading.bot | 📉 Allowing SELL through drawdown halt to reduce exposure
2025-12-30 22:12:29 | ERROR    | polymarket.trading.components.executors | Execution error: PolyApiException[status_code=400, error_message={'error': 'not enough balance / allowance'}]
2025-12-30 22:12:29 | WARNING  | polymarket.trading.bot | ❌ Exit failed: PolyApiException[status_code=400, error_message={'error': 'not enough balance / allowance'}]
2025-12-30 22:12:29 | INFO     | polymarket.trading.bot | ============================================================
2025-12-30 22:12:29 | INFO     | polymarket.trading.bot | 🚨 EXIT TRIGGERED: TIME_LIMIT
2025-12-30 22:12:29 | INFO     | polymarket.trading.bot | ============================================================
2025-12-30 22:12:29 | INFO     | polymarket.trading.bot |   📌 Token: 10805459206080847930337027055430...
2025-12-30 22:12:29 | INFO     | polymarket.trading.bot |   💰 Entry: $0.9990
2025-12-30 22:12:29 | INFO     | polymarket.trading.bot |   💵 Exit:  $0.9980
2025-12-30 22:12:29 | INFO     | polymarket.trading.bot |   📊 Shares: 8.9500
2025-12-30 22:12:29 | INFO     | polymarket.trading.bot |   📝 Reason: Time limit reached (76.0 min)
2025-12-30 22:12:29 | INFO     | polymarket.trading.bot | 📉 Allowing SELL through drawdown halt to reduce exposure
2025-12-30 22:12:29 | ERROR    | polymarket.trading.components.executors | Execution error: PolyApiException[status_code=400, error_message={'error': 'not enough balance / allowance'}]
2025-12-30 22:12:29 | WARNING  | polymarket.trading.bot | ❌ Exit failed: PolyApiException[status_code=400, error_message={'error': 'not enough balance / allowance'}]
2025-12-30 22:12:29 | INFO     | polymarket.trading.bot | ============================================================
2025-12-30 22:12:29 | INFO     | polymarket.trading.bot | 🚨 EXIT TRIGGERED: TIME_LIMIT
2025-12-30 22:12:29 | INFO     | polymarket.trading.bot | ============================================================
2025-12-30 22:12:29 | INFO     | polymarket.trading.bot |   📌 Token: 10805459206080847930337027055430...
2025-12-30 22:12:29 | INFO     | polymarket.trading.bot |   💰 Entry: $0.9990
2025-12-30 22:12:29 | INFO     | polymarket.trading.bot |   💵 Exit:  $0.9980
2025-12-30 22:12:29 | INFO     | polymarket.trading.bot |   📊 Shares: 8.5900
2025-12-30 22:12:29 | INFO     | polymarket.trading.bot |   📝 Reason: Time limit reached (76.0 min)
2025-12-30 22:12:30 | INFO     | polymarket.trading.bot | 📉 Allowing SELL through drawdown halt to reduce exposure
2025-12-30 22:12:30 | ERROR    | polymarket.trading.components.executors | Execution error: PolyApiException[status_code=400, error_message={'error': 'not enough balance / allowance'}]
2025-12-30 22:12:30 | WARNING  | polymarket.trading.bot | ❌ Exit failed: PolyApiException[status_code=400, error_message={'error': 'not enough balance / allowance'}]
2025-12-30 22:12:30 | INFO     | polymarket.trading.bot | ============================================================
2025-12-30 22:12:30 | INFO     | polymarket.trading.bot | 🚨 EXIT TRIGGERED: TIME_LIMIT
2025-12-30 22:12:30 | INFO     | polymarket.trading.bot | ============================================================
2025-12-30 22:12:30 | INFO     | polymarket.trading.bot |   📌 Token: 10805459206080847930337027055430...
2025-12-30 22:12:30 | INFO     | polymarket.trading.bot |   💰 Entry: $0.9990
2025-12-30 22:12:30 | INFO     | polymarket.trading.bot |   💵 Exit:  $0.9980
2025-12-30 22:12:30 | INFO     | polymarket.trading.bot |   📊 Shares: 8.2300
2025-12-30 22:12:30 | INFO     | polymarket.trading.bot |   📝 Reason: Time limit reached (76.0 min)
2025-12-30 22:12:30 | INFO     | polymarket.trading.bot | 📉 Allowing SELL through drawdown halt to reduce exposure
